image_path,direction,speed_level,record,time_in_ms,n_control
DataSet/#Record_2025-07-02_12-10-19/Images/1751451131494.png,Left,High,#Record_2025-07-02_12-10-19,1751451131494,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451131737.png,Left,High,#Record_2025-07-02_12-10-19,1751451131737,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451132072.png,Left,High,#Record_2025-07-02_12-10-19,1751451132072,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451132174.png,Forward,High,#Record_2025-07-02_12-10-19,1751451132174,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451132469.png,Forward,High,#Record_2025-07-02_12-10-19,1751451132469,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451133540.png,Forward,High,#Record_2025-07-02_12-10-19,1751451133540,5
DataSet/#Record_2025-07-02_12-10-19/Images/1751451136236.png,Right,High,#Record_2025-07-02_12-10-19,1751451136236,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451140912.png,Forward,High,#Record_2025-07-02_12-10-19,1751451140912,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451140956.png,Forward,High,#Record_2025-07-02_12-10-19,1751451140956,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451141013.png,Forward,High,#Record_2025-07-02_12-10-19,1751451141013,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451141082.png,Forward,High,#Record_2025-07-02_12-10-19,1751451141082,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451141319.png,Forward,High,#Record_2025-07-02_12-10-19,1751451141319,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451141333.png,Forward,High,#Record_2025-07-02_12-10-19,1751451141333,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451141345.png,Forward,High,#Record_2025-07-02_12-10-19,1751451141345,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451141356.png,Forward,High,#Record_2025-07-02_12-10-19,1751451141356,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451142766.png,Left,High,#Record_2025-07-02_12-10-19,1751451142766,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451143031.png,Left,High,#Record_2025-07-02_12-10-19,1751451143031,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451143164.png,Left,High,#Record_2025-07-02_12-10-19,1751451143164,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451143259.png,Left,High,#Record_2025-07-02_12-10-19,1751451143259,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451143357.png,Forward,High,#Record_2025-07-02_12-10-19,1751451143357,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451143497.png,Forward,High,#Record_2025-07-02_12-10-19,1751451143497,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451143918.png,Forward,High,#Record_2025-07-02_12-10-19,1751451143918,4
DataSet/#Record_2025-07-02_12-10-19/Images/1751451145131.png,Forward,High,#Record_2025-07-02_12-10-19,1751451145131,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451145155.png,Forward,High,#Record_2025-07-02_12-10-19,1751451145155,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451145184.png,Forward,High,#Record_2025-07-02_12-10-19,1751451145184,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451145345.png,Forward,High,#Record_2025-07-02_12-10-19,1751451145345,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451145385.png,Forward,High,#Record_2025-07-02_12-10-19,1751451145385,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451145432.png,Forward,High,#Record_2025-07-02_12-10-19,1751451145432,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451145689.png,Forward,High,#Record_2025-07-02_12-10-19,1751451145689,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451145735.png,Left,High,#Record_2025-07-02_12-10-19,1751451145735,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451147045.png,Left,High,#Record_2025-07-02_12-10-19,1751451147045,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451147233.png,Left,High,#Record_2025-07-02_12-10-19,1751451147233,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451147283.png,Left,High,#Record_2025-07-02_12-10-19,1751451147283,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451147373.png,Left,High,#Record_2025-07-02_12-10-19,1751451147373,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451147423.png,Left,High,#Record_2025-07-02_12-10-19,1751451147423,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451147471.png,Forward,High,#Record_2025-07-02_12-10-19,1751451147471,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451147567.png,Forward,High,#Record_2025-07-02_12-10-19,1751451147567,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451147864.png,Forward,High,#Record_2025-07-02_12-10-19,1751451147864,4
DataSet/#Record_2025-07-02_12-10-19/Images/1751451149867.png,Left,High,#Record_2025-07-02_12-10-19,1751451149867,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451149957.png,Left,High,#Record_2025-07-02_12-10-19,1751451149957,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451150267.png,Left,High,#Record_2025-07-02_12-10-19,1751451150267,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451150415.png,Left,High,#Record_2025-07-02_12-10-19,1751451150415,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451150514.png,Left,High,#Record_2025-07-02_12-10-19,1751451150514,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451150666.png,Forward,High,#Record_2025-07-02_12-10-19,1751451150666,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451150848.png,Forward,High,#Record_2025-07-02_12-10-19,1751451150848,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451152213.png,Right,High,#Record_2025-07-02_12-10-19,1751451152213,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451153205.png,Right,High,#Record_2025-07-02_12-10-19,1751451153205,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451154208.png,Forward,High,#Record_2025-07-02_12-10-19,1751451154208,5
DataSet/#Record_2025-07-02_12-10-19/Images/1751451154752.png,Left,High,#Record_2025-07-02_12-10-19,1751451154752,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451154781.png,Left,High,#Record_2025-07-02_12-10-19,1751451154781,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451154825.png,Left,High,#Record_2025-07-02_12-10-19,1751451154825,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451155382.png,Left,High,#Record_2025-07-02_12-10-19,1751451155382,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451155522.png,Left,High,#Record_2025-07-02_12-10-19,1751451155522,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451155670.png,Left,High,#Record_2025-07-02_12-10-19,1751451155670,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451155890.png,Forward,High,#Record_2025-07-02_12-10-19,1751451155890,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451156940.png,Forward,High,#Record_2025-07-02_12-10-19,1751451156940,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451156973.png,Forward,High,#Record_2025-07-02_12-10-19,1751451156973,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451156987.png,Forward,High,#Record_2025-07-02_12-10-19,1751451156987,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451157021.png,Forward,High,#Record_2025-07-02_12-10-19,1751451157021,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451157112.png,Forward,High,#Record_2025-07-02_12-10-19,1751451157112,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451157150.png,Forward,High,#Record_2025-07-02_12-10-19,1751451157150,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451157201.png,Forward,High,#Record_2025-07-02_12-10-19,1751451157201,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451157243.png,Forward,High,#Record_2025-07-02_12-10-19,1751451157243,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451157293.png,Forward,High,#Record_2025-07-02_12-10-19,1751451157293,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451157663.png,Left,High,#Record_2025-07-02_12-10-19,1751451157663,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451157801.png,Forward,High,#Record_2025-07-02_12-10-19,1751451157801,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451157921.png,Left,High,#Record_2025-07-02_12-10-19,1751451157921,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451158391.png,Left,High,#Record_2025-07-02_12-10-19,1751451158391,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451158528.png,Left,High,#Record_2025-07-02_12-10-19,1751451158528,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451158664.png,Left,High,#Record_2025-07-02_12-10-19,1751451158664,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451158751.png,Forward,High,#Record_2025-07-02_12-10-19,1751451158751,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451158891.png,Forward,High,#Record_2025-07-02_12-10-19,1751451158891,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451158990.png,Forward,High,#Record_2025-07-02_12-10-19,1751451158990,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451159042.png,Forward,High,#Record_2025-07-02_12-10-19,1751451159042,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451159153.png,Forward,High,#Record_2025-07-02_12-10-19,1751451159153,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451159437.png,Forward,High,#Record_2025-07-02_12-10-19,1751451159437,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451159607.png,Forward,High,#Record_2025-07-02_12-10-19,1751451159607,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451160805.png,Forward,High,#Record_2025-07-02_12-10-19,1751451160805,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451160872.png,Forward,High,#Record_2025-07-02_12-10-19,1751451160872,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451161057.png,Forward,High,#Record_2025-07-02_12-10-19,1751451161057,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451161076.png,Forward,High,#Record_2025-07-02_12-10-19,1751451161076,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451163886.png,Left,High,#Record_2025-07-02_12-10-19,1751451163886,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451163928.png,Left,High,#Record_2025-07-02_12-10-19,1751451163928,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451163975.png,Left,High,#Record_2025-07-02_12-10-19,1751451163975,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451164018.png,Left,High,#Record_2025-07-02_12-10-19,1751451164018,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451164064.png,Left,High,#Record_2025-07-02_12-10-19,1751451164064,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451164883.png,Left,High,#Record_2025-07-02_12-10-19,1751451164883,4
DataSet/#Record_2025-07-02_12-10-19/Images/1751451165070.png,Forward,High,#Record_2025-07-02_12-10-19,1751451165070,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451165932.png,Left,High,#Record_2025-07-02_12-10-19,1751451165932,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451166045.png,Left,High,#Record_2025-07-02_12-10-19,1751451166045,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451166179.png,Left,High,#Record_2025-07-02_12-10-19,1751451166179,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451166370.png,Left,High,#Record_2025-07-02_12-10-19,1751451166370,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451166710.png,Forward,High,#Record_2025-07-02_12-10-19,1751451166710,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451168168.png,Forward,High,#Record_2025-07-02_12-10-19,1751451168168,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451171464.png,Forward,High,#Record_2025-07-02_12-10-19,1751451171464,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451171513.png,Forward,High,#Record_2025-07-02_12-10-19,1751451171513,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451171611.png,Backward,High,#Record_2025-07-02_12-10-19,1751451171611,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451172118.png,Backward,High,#Record_2025-07-02_12-10-19,1751451172118,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451172207.png,Backward,High,#Record_2025-07-02_12-10-19,1751451172207,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451172306.png,Backward,High,#Record_2025-07-02_12-10-19,1751451172306,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451173425.png,Backward,High,#Record_2025-07-02_12-10-19,1751451173425,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451174638.png,Left,High,#Record_2025-07-02_12-10-19,1751451174638,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451175195.png,Forward,High,#Record_2025-07-02_12-10-19,1751451175195,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451175824.png,Forward,High,#Record_2025-07-02_12-10-19,1751451175824,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451175837.png,Forward,High,#Record_2025-07-02_12-10-19,1751451175837,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451175849.png,Forward,High,#Record_2025-07-02_12-10-19,1751451175849,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451175862.png,Forward,High,#Record_2025-07-02_12-10-19,1751451175862,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451175875.png,Forward,High,#Record_2025-07-02_12-10-19,1751451175875,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451175887.png,Forward,High,#Record_2025-07-02_12-10-19,1751451175887,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451175991.png,Forward,High,#Record_2025-07-02_12-10-19,1751451175991,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451176165.png,Forward,High,#Record_2025-07-02_12-10-19,1751451176165,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451178484.png,Left,High,#Record_2025-07-02_12-10-19,1751451178484,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451179514.png,Forward,High,#Record_2025-07-02_12-10-19,1751451179514,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451179569.png,Forward,High,#Record_2025-07-02_12-10-19,1751451179569,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451180796.png,Left,High,#Record_2025-07-02_12-10-19,1751451180796,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451181015.png,Left,High,#Record_2025-07-02_12-10-19,1751451181015,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451181155.png,Left,High,#Record_2025-07-02_12-10-19,1751451181155,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451181248.png,Left,High,#Record_2025-07-02_12-10-19,1751451181248,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451181297.png,Left,High,#Record_2025-07-02_12-10-19,1751451181297,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451181387.png,Left,High,#Record_2025-07-02_12-10-19,1751451181387,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451181436.png,Left,High,#Record_2025-07-02_12-10-19,1751451181436,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451181579.png,Forward,High,#Record_2025-07-02_12-10-19,1751451181579,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451181994.png,Forward,High,#Record_2025-07-02_12-10-19,1751451181994,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451183386.png,Forward,High,#Record_2025-07-02_12-10-19,1751451183386,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451183400.png,Forward,High,#Record_2025-07-02_12-10-19,1751451183400,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451183413.png,Forward,High,#Record_2025-07-02_12-10-19,1751451183413,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451183435.png,Forward,High,#Record_2025-07-02_12-10-19,1751451183435,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451183481.png,Forward,High,#Record_2025-07-02_12-10-19,1751451183481,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451185153.png,Left,High,#Record_2025-07-02_12-10-19,1751451185153,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451185296.png,Left,High,#Record_2025-07-02_12-10-19,1751451185296,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451185434.png,Left,High,#Record_2025-07-02_12-10-19,1751451185434,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451185962.png,Left,High,#Record_2025-07-02_12-10-19,1751451185962,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451186592.png,Right,High,#Record_2025-07-02_12-10-19,1751451186592,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451189531.png,Forward,High,#Record_2025-07-02_12-10-19,1751451189531,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451189649.png,Forward,High,#Record_2025-07-02_12-10-19,1751451189649,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451189719.png,Forward,High,#Record_2025-07-02_12-10-19,1751451189719,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451191344.png,Left,High,#Record_2025-07-02_12-10-19,1751451191344,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451191454.png,Forward,High,#Record_2025-07-02_12-10-19,1751451191454,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451192380.png,Left,High,#Record_2025-07-02_12-10-19,1751451192380,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451192476.png,Left,High,#Record_2025-07-02_12-10-19,1751451192476,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451192654.png,Left,High,#Record_2025-07-02_12-10-19,1751451192654,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451192877.png,Left,High,#Record_2025-07-02_12-10-19,1751451192877,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451192981.png,Left,High,#Record_2025-07-02_12-10-19,1751451192981,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451193162.png,Left,High,#Record_2025-07-02_12-10-19,1751451193162,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451194422.png,Forward,High,#Record_2025-07-02_12-10-19,1751451194422,5
DataSet/#Record_2025-07-02_12-10-19/Images/1751451195499.png,Right,High,#Record_2025-07-02_12-10-19,1751451195499,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451196023.png,Forward,High,#Record_2025-07-02_12-10-19,1751451196023,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451196121.png,Forward,High,#Record_2025-07-02_12-10-19,1751451196121,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451196671.png,Forward,High,#Record_2025-07-02_12-10-19,1751451196671,4
DataSet/#Record_2025-07-02_12-10-19/Images/1751451197304.png,Left,High,#Record_2025-07-02_12-10-19,1751451197304,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451197888.png,Left,High,#Record_2025-07-02_12-10-19,1751451197888,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451198035.png,Left,High,#Record_2025-07-02_12-10-19,1751451198035,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451198127.png,Left,High,#Record_2025-07-02_12-10-19,1751451198127,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451198227.png,Left,High,#Record_2025-07-02_12-10-19,1751451198227,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451198670.png,Forward,High,#Record_2025-07-02_12-10-19,1751451198670,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451199038.png,Forward,High,#Record_2025-07-02_12-10-19,1751451199038,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451199881.png,Backward,High,#Record_2025-07-02_12-10-19,1751451199881,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451200148.png,Backward,High,#Record_2025-07-02_12-10-19,1751451200148,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451200484.png,Backward,High,#Record_2025-07-02_12-10-19,1751451200484,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451200777.png,Backward,High,#Record_2025-07-02_12-10-19,1751451200777,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451201468.png,Backward,High,#Record_2025-07-02_12-10-19,1751451201468,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451201703.png,Forward,High,#Record_2025-07-02_12-10-19,1751451201703,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451202474.png,Left,High,#Record_2025-07-02_12-10-19,1751451202474,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451202892.png,Left,High,#Record_2025-07-02_12-10-19,1751451202892,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451204442.png,Backward,High,#Record_2025-07-02_12-10-19,1751451204442,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451204468.png,Backward,High,#Record_2025-07-02_12-10-19,1751451204468,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451204482.png,Backward,High,#Record_2025-07-02_12-10-19,1751451204482,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451204494.png,Backward,High,#Record_2025-07-02_12-10-19,1751451204494,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451204509.png,Backward,High,#Record_2025-07-02_12-10-19,1751451204509,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451204528.png,Backward,High,#Record_2025-07-02_12-10-19,1751451204528,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451204626.png,Backward,High,#Record_2025-07-02_12-10-19,1751451204626,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451204870.png,Forward,High,#Record_2025-07-02_12-10-19,1751451204870,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451206245.png,Left,High,#Record_2025-07-02_12-10-19,1751451206245,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451206269.png,Left,High,#Record_2025-07-02_12-10-19,1751451206269,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451206288.png,Left,High,#Record_2025-07-02_12-10-19,1751451206288,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451206305.png,Left,High,#Record_2025-07-02_12-10-19,1751451206305,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451206321.png,Left,High,#Record_2025-07-02_12-10-19,1751451206321,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451206337.png,Left,High,#Record_2025-07-02_12-10-19,1751451206337,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451206353.png,Left,High,#Record_2025-07-02_12-10-19,1751451206353,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451206368.png,Left,High,#Record_2025-07-02_12-10-19,1751451206368,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451206399.png,Left,High,#Record_2025-07-02_12-10-19,1751451206399,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451210601.png,Right,High,#Record_2025-07-02_12-10-19,1751451210601,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451210630.png,Right,High,#Record_2025-07-02_12-10-19,1751451210630,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451210697.png,Right,High,#Record_2025-07-02_12-10-19,1751451210697,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451210845.png,Right,High,#Record_2025-07-02_12-10-19,1751451210845,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451211277.png,Left,High,#Record_2025-07-02_12-10-19,1751451211277,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451211549.png,Left,High,#Record_2025-07-02_12-10-19,1751451211549,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451211647.png,Left,High,#Record_2025-07-02_12-10-19,1751451211647,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451212443.png,Left,High,#Record_2025-07-02_12-10-19,1751451212443,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451214774.png,Forward,High,#Record_2025-07-02_12-10-19,1751451214774,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451215593.png,Forward,High,#Record_2025-07-02_12-10-19,1751451215593,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451215691.png,Forward,High,#Record_2025-07-02_12-10-19,1751451215691,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451215743.png,Forward,High,#Record_2025-07-02_12-10-19,1751451215743,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451215797.png,Forward,High,#Record_2025-07-02_12-10-19,1751451215797,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451215904.png,Forward,High,#Record_2025-07-02_12-10-19,1751451215904,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451216178.png,Left,High,#Record_2025-07-02_12-10-19,1751451216178,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451216375.png,Left,High,#Record_2025-07-02_12-10-19,1751451216375,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451217106.png,Left,High,#Record_2025-07-02_12-10-19,1751451217106,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451217244.png,Left,High,#Record_2025-07-02_12-10-19,1751451217244,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451217379.png,Left,High,#Record_2025-07-02_12-10-19,1751451217379,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451217524.png,Left,High,#Record_2025-07-02_12-10-19,1751451217524,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451217617.png,Left,High,#Record_2025-07-02_12-10-19,1751451217617,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451217674.png,Left,High,#Record_2025-07-02_12-10-19,1751451217674,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451217806.png,Forward,High,#Record_2025-07-02_12-10-19,1751451217806,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451219146.png,Forward,High,#Record_2025-07-02_12-10-19,1751451219146,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451219523.png,Forward,High,#Record_2025-07-02_12-10-19,1751451219523,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451219535.png,Forward,High,#Record_2025-07-02_12-10-19,1751451219535,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451219547.png,Forward,High,#Record_2025-07-02_12-10-19,1751451219547,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451219581.png,Forward,High,#Record_2025-07-02_12-10-19,1751451219581,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451219694.png,Forward,High,#Record_2025-07-02_12-10-19,1751451219694,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451221031.png,Left,High,#Record_2025-07-02_12-10-19,1751451221031,1
DataSet/#Record_2025-07-02_12-10-19/Images/1751451221639.png,Forward,High,#Record_2025-07-02_12-10-19,1751451221639,5
DataSet/#Record_2025-07-02_12-10-19/Images/1751451222069.png,Left,High,#Record_2025-07-02_12-10-19,1751451222069,3
DataSet/#Record_2025-07-02_12-10-19/Images/1751451223427.png,Left,High,#Record_2025-07-02_12-10-19,1751451223427,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451223571.png,Left,High,#Record_2025-07-02_12-10-19,1751451223571,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451223684.png,Left,High,#Record_2025-07-02_12-10-19,1751451223684,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451224058.png,Left,High,#Record_2025-07-02_12-10-19,1751451224058,2
DataSet/#Record_2025-07-02_12-10-19/Images/1751451236381.png,Forward,High,#Record_2025-07-02_12-10-19,1751451236381,0
DataSet/#Record_2025-07-02_12-10-19/Images/1751451239779.png,Right,High,#Record_2025-07-02_12-10-19,1751451239779,3
